created_at,tweet,username
2017-10-23 14:10:45+00:00,Pero que vergüenza por Dios!   para esto los contribuyentes aportamos a la   para mantener planilleros y hurreros,pepelopezpy
2017-10-23 14:10:29+00:00,Y la sancion a los negligentes?,MartaGomezFrut2
2017-10-23 14:08:53+00:00,Lleno de floripondio..,mateovega28
2017-10-23 14:08:45+00:00,                   ,rogermpy
2017-10-23 14:01:00+00:00,Imposible el tráfico por la mañana,Chachi21C
2017-10-23 13:57:09+00:00,    la calle Charles de Gaulle desde Victor Idoyaga hasta Alfredo Seiferheld necesita reparaciones por favor,theonesita
2017-10-23 13:52:17+00:00,"Nuestra tierra si, nuestras calles no",Diegomann89
2017-10-23 13:50:49+00:00,Si esas obras se están realizando (paseo central Avda. 5ta.) es porque ustedes ya las aprobaron. Así de simple es...,giretv
2017-10-23 13:44:52+00:00,"Para que sea más linda, eliminen los giros a la izquierda sobre Mcal. Lopez.-",VictorFranjeado
2017-10-23 13:40:59+00:00,Gracias por la pronta respuesta,manugamarra74
2017-10-23 13:38:45+00:00,"Buenos días Manu, gracias por indicarnos, en la brevedad los compañeros estarán por el lugar para el retiro de los residuos.",AsuDsu
2017-10-23 13:38:33+00:00,Denuncia procesada,pmtasuncion1
2017-10-23 13:33:23+00:00,Cuchillero,SandinoHaller
2017-10-23 13:23:43+00:00,"Sin sorpresas, todos los estamentos públicos son así, pero en fin, los ""empresarios"" del país, tampoco son capaces de generar empleos.",CarlosG00663648
2017-10-23 12:55:19+00:00,Les falta visitar una empresa más mía a ver si encuentran alguna irregularidad y cerramos las coincidencias   luego mi turno,carlosviveroscv
2017-10-23 12:53:26+00:00,Hola   el móvil 15 está estacionado en un lugar prohibido al costado del parque Carlos A. López.. vengan  ,El_PlagueonPy
2017-10-23 12:51:38+00:00,Si por ahí se quedó atascado muy abajo en sus TLs correspondientes...paso a recordar este reclamo ciudadano...gracias,untalivanpy
2017-10-23 12:48:55+00:00,"Si capitana, estamos listos!",fadeathayde
2017-10-23 12:46:59+00:00,"Yo estoy muy lista para un versus vinilero del tío Jorge vs Mario, y ustedes?          ",noehx
2017-10-23 12:21:14+00:00,No tendrías que saber guardar mas silencio cuando estas acompañando a una campaña política? Carlos me es gracioso pero vos ya sos desubicado,pachiricher
2017-10-23 12:10:59+00:00,Pasen por favor a retirar la basura en zona de trinidad e/ itapua puerco voy a llamar a telefuturo core,Ricardo120173
2017-10-23 12:09:12+00:00,"Av.Perú y Santo Domingo necesita urgente una señal de PARE y control, es impresionante como no respetan! Muchos accidentes en esa zona.",antitoisca
2017-10-23 12:09:01+00:00,Oparei? En Paraguay? Como cuando prometió la lista de planilleros?,themonoliths
2017-10-23 12:02:17+00:00,Sincronicen na un poco los semáforos de Rca. Argentina!!!!!!!  ,belenlisboa16
2017-10-23 11:56:29+00:00,"  sigue quemándose el bloque, expide humo tóxico nosotros fuimos reubicados al costado del bloque y no se puede estar del olor",MarioSanabrial
2017-10-23 11:55:21+00:00,Sólo el tiempo nos dirá si nos equivocamos o tuvimos razón,juru_guasu
2017-10-23 11:55:03+00:00,te acordas cuando teniamos las selecciones grabadas en cromo y los mas chuchis en METAL que epoca,jorgepuigtorres
2017-10-23 11:54:31+00:00,Unos 120 millones USS/año se destina a pago de salarios en   (el 70% del dinero va a salarios). Solo 30% va a obras. Arregui,MRehnfeldt
2017-10-23 11:54:12+00:00,"""El listado de funcionarios de   está en página web.El listado de   no está actualizado"",    ",ABCCardinal
2017-10-23 11:52:06+00:00,"""Queremos saber con cuántos funcionarios están en   y   actualmente"", Concejal    ",ABCCardinal
2017-10-23 11:52:05+00:00,Huele a proselitismo y oparei ojalá stee equivocada       ja hechata...,patrysmith15
2017-10-23 11:51:40+00:00,"Figuran 7.081 funcionarios como empleados de la   . Para la Junta eran unos 1.600, que habrian bajado a 1.100. Concejal Arregui",MRehnfeldt
2017-10-23 11:51:31+00:00,"""Hay 7.081 funcionarios entre la   y   Concejal    ",ABCCardinal
2017-10-23 11:46:39+00:00,Gracias.. en sus redes sociales aún no pusieron,PampitaRDF
2017-10-23 11:38:45+00:00,"El dr. Iván Allende , uno de los mejores ciudadanos de este país...!!",rocioluzviol
2017-10-23 11:37:19+00:00,"Buen día Pampita, puedes buscar en sus propias redes sociales, nosotros no hemos publicado el calendario.",AsuncionMuni
2017-10-23 11:36:36+00:00,Los reclamos nocturnos nadie atiende en dichos números.   no cumple con su función!!!,VecinosUnidospy
2017-10-23 11:35:21+00:00,"Si ya la están haciendo así, es porque la   ya la aprobó.",giretv
2017-10-23 11:35:21+00:00,      dónde publicaron el calendario de actividades del Barrio San Jerónimo?,PampitaRDF
2017-10-23 11:21:12+00:00,  Venezuela y Artigas... hace varias semanas está así. pic.twitter.com/ZsHaq9PZjK,alechiola
2017-10-23 11:08:58+00:00,El Sr. Intendente en conversaciones con Permisionarios acompañado de Integrantes del Equipo de Emergencias.     pic.twitter.com/DdwMKVqs77,pmtasuncion1
2017-10-23 10:59:10+00:00,Presencia P. M.T. Cacique Lambare y Avda. Fernando de la Mora     pic.twitter.com/X5eFLJYL2P,pmtasuncion1
2017-10-23 10:58:58+00:00,"  ""Sería muy difícil tener un   nuevo en menos de 2 años y medio""   Vía    ",780AM
2017-10-23 10:57:22+00:00,"Buen día Moni, hemos comunicado a   A las órdenes.",AsuncionMuni
2017-10-23 10:56:16+00:00,Cobertura P. M.T. Zona Instituciones Educativas de Asunción     pic.twitter.com/2V302C6r5D,pmtasuncion1
2017-10-23 10:54:39+00:00,Conferencia de Prensa del Sr. Intendente sobre los servicios y planes de contingencias del Mercado de Abasto     pic.twitter.com/GjgQx47JDC,pmtasuncion1
2017-10-23 10:53:27+00:00,"Como siempre esperan que pase una tragedia para ponerse a trabajar, esto tenía que hacerse hace mucho ya",juan_ays
2017-10-23 10:52:00+00:00,Agradecemos el dato Procesamos su denuncia,pmtasuncion1
2017-10-23 10:51:47+00:00,Que pasa que la ayuda no llega              ,SantacruzFISA
2017-10-23 10:50:58+00:00,"Buenos días María, gracias por escribirnos, procederemos a la verificación correspondiente. Saludos cordiales",AsuDsu
2017-10-23 10:46:26+00:00,"""Le pedí al Sr. Duré que tengamos una información más completa de los permisionarios""   sobre Mercado de Abasto  ",rpcpy
2017-10-23 10:45:49+00:00,Pedimos intervención a   A las órdenes.,AsuncionMuni
2017-10-23 10:44:58+00:00,"Buen día Mercedes, puede registrar su denuncia con Atención al Ciudadano:pic.twitter.com/Sa8RROOLXb",AsuncionMuni
2017-10-23 10:44:00+00:00,"Buen día Marcial, cuál sería la dirección exacta?",AsuncionMuni
2017-10-23 10:43:23+00:00,"""Estamos convencidos que la reconstrucción debe hacerse por etapas""   sobre Mercado de Abasto.  ",rpcpy
2017-10-23 10:43:02+00:00,"""Creo que la decisión de la intervención es la más adecuada""   sobre Mercado de Abasto.  ",rpcpy
2017-10-23 10:42:44+00:00,"""Sería imposible hacer un nuevo bloque C antes del año que viene"" -    ",Universo970py
2017-10-23 10:42:31+00:00,"""Aceptamos la renuncia porque respetamos la decisión del Sr. Sánchez""   sobre Mercado de Abasto.  ",rpcpy
2017-10-23 10:42:10+00:00,"""La reconstrucción se debe hacer por etapas, no se puede hacer el Mercado de Abasto de una sola vez"" -    ",Universo970py
2017-10-23 10:41:04+00:00,"""No podemos ignorar los cuestionamientos de la gente"" -    ",Universo970py
2017-10-23 10:40:57+00:00,AHORA | Conferencia de prensa del intendente   sobre intervención al Mercado de Abasto.  ,rpcpy
2017-10-23 10:40:40+00:00,"""La decisión de intevención era la más apropiada"" -    ",Universo970py
2017-10-23 10:39:34+00:00,"""Lo ideal hubiera sido que Oti Sánchez se quede y acompañe la intervención"" -    ",Universo970py
2017-10-23 10:39:07+00:00,"""Alex Duré asume el cargo de interventor con todas sus potestades"" -    ",Universo970py
2017-10-23 10:38:36+00:00,"""Oti Sánchez va a tener tiempo para aclarar sus responsabilidades"" -    ",Universo970py
2017-10-23 10:38:29+00:00,  por favor las intersecciones de la calle Morotî y Avenida Madame Lynch el cruce es un caos especialmente en horas pico gracias,lizzabogado
2017-10-23 10:38:09+00:00,"""Oti Sánchez consideró que su renuncia era apropiada durante la intervención"" -    ",Universo970py
2017-10-23 10:18:22+00:00,Hoy parece que los zorros no se levantaron temprano Mario  ,LaJusticierra
2017-10-23 09:56:54+00:00,"Para cuando los policias de transito para agilizar sobre sacramento,     pic.twitter.com/jm2EkKUum4",MarcialfRobles
2017-10-23 09:35:49+00:00,"Meses y meses esta basura sobre Eligio Ayala y Paí Pérez, por favor retiren, es horrible!   pic.twitter.com/jEI0ReRH5a",maria_vene1
2017-10-23 07:53:09+00:00,"Muy buen simios útiles de Mario, ahora hagan el screen y muéstrenle cómo le defienden, Háganlo para recibir sus bananas",MiguelKeim18
2017-10-23 04:56:19+00:00,"ndi, koa jeyma pio...",marcelo_urizar
2017-10-23 04:16:59+00:00,Y después? Que hay que hacer para que solucionen esto??? Cada vez está peor!!! Son el colmo,mmoniss2
2017-10-23 03:48:24+00:00,Este impresentable de   es la peor desgracia que le pudo pasar a la capital! Bloquéame ahora zurdo inútil! pic.twitter.com/MG2Txkpqiv,MiguelKeim18
2017-10-23 03:47:17+00:00,Así es Silvia. Hoy me fui al abasto y el Bloque C seguía humeando,carlos_dtt
2017-10-23 02:45:20+00:00,"en el cine Cañisá, lanzamiento del DVD de   y el mapa de servicios para adultos mayore de la     &",araullon
2017-10-23 02:43:39+00:00,"si, ya cuenta con declaración de patrimonio, según nos informó el dueño.",araullon
2017-10-23 02:28:10+00:00,No solo frente al Palacio. Toda esa zona del parque en linea con el Congreso tambien esta a oscuras.,teclitamovil
2017-10-23 02:26:00+00:00,No se olviden de las franjas peatonales. No se respetan y muchisimas calles necesitan de esas franjas no pintadaa aun.,teclitamovil
2017-10-23 02:23:29+00:00,QUÉ MÁS TIENE QUE HACER LONG BEACH PARA QUE LA   REACCIONE?? INTENDENTE   REACCIONE  ,VecinosUnidospy
2017-10-23 02:08:18+00:00,"Qué calidad de vida se puede tener cuando un domingo a las 23:00 tenes un ""Long Beach"" con fiesta electrónica?    ",mechihuidobro
2017-10-23 02:06:51+00:00,Tembo la erea hurrero,karaigokupy
2017-10-23 02:04:10+00:00,La educación vial es justa y necesaria.,OicramAzure
2017-10-23 02:03:48+00:00,Muy bien!,OicramAzure
2017-10-23 02:03:44+00:00,Bien!,OicramAzure
2017-10-23 02:02:50+00:00,Muy bien!,OicramAzure
2017-10-23 02:02:46+00:00,Bien!,OicramAzure
2017-10-23 02:00:28+00:00,Me gusta la seccion de Rock Progresivo que tenes ahi eh?,mcflyalm
2017-10-23 01:57:51+00:00,Mientras tanto Asu ? Un chanta mas x estos lares,ito_ibarra
2017-10-23 01:53:29+00:00,        ¿Y esto?! pic.twitter.com/nWVNlVXQHB,rafamem
2017-10-23 01:50:38+00:00,Retweeted Luis Alvarez (            ,culturalanacion
2017-10-23 01:47:48+00:00,"Esa zona es una verdadera vergüenza, pareciera estar alquilada.",MasingerGustavo
2017-10-23 01:45:53+00:00,Municipalidad de Asunción por favor recojan las basuras inemba le lucen con estas cosas y descuidan la limpieza,Ricardo120173
2017-10-23 01:22:15+00:00,Mitad en el paseo central y mitad en la calle. Quien fue el Arq.? Cuasimodo?        ,giretv
2017-10-23 01:11:45+00:00,Raro que   no está en la lista. GRAN NIDO DE RATAS   &,MateoTadeo
2017-10-23 00:59:47+00:00,Vía Minuta Pablo vamos a pedir el control pertinente!,HugoRamirezANR
2017-10-23 00:54:23+00:00,                   ,esampras
2017-10-23 00:02:26+00:00,"Tienen que poner orden viejo!! Parece una Romería!! Doble fila, pica pica, gran puta !! Cero civilidad y cero control de la municipalidad",INFOBODEGAS1
2017-10-23 00:01:54+00:00,"  | ""El intendente   vino a hacer muchas promesas, pero nada se cumple"", dice vendedora del  ",algoandamalpy
2017-10-23 00:00:00+00:00,Ya se echó a perder toda civilidad en ese lugar porque el intendente de   no le quiere decir a sus cuates que eso no se hace.,juru_guasu
2017-10-22 23:56:48+00:00,mala onda1.. vete a tu cueva... Deja de arruinar...,flavitoarnaldo
2017-10-22 23:56:24+00:00,"""Hacen promesa y no cumplen""    ",MateoTadeo
2017-10-22 23:55:58+00:00,los TDK eran loos de aaantes..... Que coleccion...,flavitoarnaldo
2017-10-22 23:55:21+00:00,"  | ""El intendente   vino a hacer muchas promesas, pero nada se cumple"", dice vendedora del  ",juankilezcano
2017-10-22 23:50:04+00:00,"  | ""El único que estuvo esta semana fue   que ahora renunció. Después ya nadie de la   cuenta vendedor.",juankilezcano
2017-10-22 23:47:50+00:00,Ya lo veníamos denunciando y los medios de comunicación lo confirman     ausencia total del Municipio.Que bárbaro! pic.twitter.com/KkttlDNiHk,carlosviveroscv
2017-10-22 23:45:31+00:00,"""Nada no se cumplió""   VAYANSE TODOS HIJOS DE PUTA!!MUERANSE Y HAGAN UN FAVORAZO A LA PATRIA   &",MateoTadeo
2017-10-22 23:43:33+00:00,    NUNCA NOS RESPONDIERON,hectordalegre
2017-10-22 23:43:03+00:00,se le advirtio de la sobrecarga de los pasillos,hectordalegre
2017-10-22 23:42:25+00:00,"  En el primer informe le manifestamos la gran cantidad de productos flamables, la necesidad de detectores, extintores y mas",hectordalegre
2017-10-22 23:41:08+00:00,Nosotros hicimos lo que el director nos indico,hectordalegre
2017-10-22 23:39:40+00:00,La instalacion fue habilitada en 1981 y nunca fue adaptada a las nuevas legislaciones,hectordalegre
2017-10-22 23:37:52+00:00,  los bomberos hace un año atras le advirtieron de lo que podia pasar en el bloque C  ,hectordalegre
2017-10-22 23:10:32+00:00,  no perdieron el brillo todavía?,gomezfg
2017-10-22 23:02:35+00:00,Cobertura P. M.T. Costanera de Asunción     pic.twitter.com/kUAlQMJGAm,pmtasuncion1
2017-10-22 23:00:42+00:00,Pinchale la rueda y déjale una nota en el parabrisa,el_oninonene
2017-10-22 22:49:56+00:00,Excelente está.,leroytorner
2017-10-22 22:32:50+00:00,una KB por el parabrisa,alemori87
2017-10-22 22:22:06+00:00,"15 proyectadas y O'leary falta un ""PARE"" Insisto. No Hay SEÑALIZACIÓN",kunchiStumpfs84
2017-10-22 22:14:58+00:00,Y si tenes suerte en un mes mas o menos te hacen caso,eldogbull
2017-10-22 22:08:24+00:00,"Domingo 18:30 de la tarde, se tarda 30min en cruzar la AVENIDA Costanera. Hubieran inaugurado como plaza en vez de avenida.  ",Marce80
2017-10-22 21:43:56+00:00,"También reclamé lo mismo cuando hace unos días, la cuenta de la Muni alzó fotos de la limpieza con funcionarios municipales.",dagogliano
2017-10-22 21:27:27+00:00,Buenas Tardes *916 sin costo desde su Tigo o portabilidad.,pmtasuncion1
2017-10-22 21:16:59+00:00,Para que remuevan este auto del garage a que número tengo que llamar      ,eduamarilla
2017-10-22 21:11:15+00:00,A ver cuando te vemos denunciando al   o a   che!ah me olvide que tu indignación solo va para la  ,rafacomando1912
2017-10-22 21:00:30+00:00,Que jugador! Muy bueno...,fidelvill
2017-10-22 20:58:07+00:00,Aguante los TDK!,TomyBen63
2017-10-22 20:45:54+00:00,En Trinidad tampoco hubo recolección...,alejandrocanhet
2017-10-22 20:35:53+00:00,El viernes no pasaron por acá...,alejandrocanhet
2017-10-22 20:35:02+00:00,Re me voy a hacer pole dance quien organiza el tema del pole ?,PibeconBarba
2017-10-22 20:33:31+00:00,Que grande tío épocas doradas..,arturodoldan
2017-10-22 20:28:03+00:00,Si tenes un de soda vas a ser mi idolo,lirudark7
2017-10-22 20:26:08+00:00,"Desde que asumiste vos le venís aplicando ""terapia dominguera"" de Lunes a Lunes por eso ASU se pudre mientras decís que es culpa de Arnaldo.",MiguelKeim18
2017-10-22 20:11:11+00:00,"Mala onda los muchachos, no entiendo el orden, es por año o por estilo, porque alfabeticamente no es",GuidoGo36508495
2017-10-22 19:51:20+00:00,"Que bueno, ojalá una mañana despertemos de la pesadilla de tu administración",Walteracho98
2017-10-22 19:49:13+00:00,"Ahí en el de Crowded House, debe estar ""Fall at your feet"" y ""Distant Sun""...",CriolloPy
2017-10-22 19:35:59+00:00,Buena selección Señor,pazaraceli_
2017-10-22 19:32:54+00:00,Por fin renunció,pamearaujo1993
2017-10-22 19:22:21+00:00,"Espero asfalten calles alternativas antes de iniciar los trabajos, muy necesarios por cierto. Los vecinos estaremos más que agradecidos",maypasi
2017-10-22 18:57:02+00:00,zona loma pyta seria..,miguela43175293
2017-10-22 18:56:37+00:00,zona avda artigas..,miguela43175293
2017-10-22 18:54:54+00:00,Primero pongas los carteles en los lugares que corresponde sin obstáculos (árboles postes de ande ect. ),noapy
2017-10-22 18:41:40+00:00,"Buenas tardes Diosnel, gracias por indicarnos, lo antes posible los compañeros estarán en la zona para el retiro de los residuos. Saludos",AsuDsu
2017-10-22 18:28:56+00:00,"Nos prometió hacerlas limpiar, espero cumpla y espero no sea gente de la Municipalidad la que limpie sino los operadores políticos",aisman6
2017-10-22 18:26:21+00:00,Hugo mismo lastimosamente tiene varias murallas pintadas y columnas con su imagen pegada,carlitosgauto
2017-10-22 18:20:37+00:00,"      Más una vez NO pasaron ayer a retirar las basuras en el B Mburicao!!! Que les pasa??? M, J y Sab son",Diosnel_Garay
2017-10-22 18:15:02+00:00,Consulta... quien se ocupa de aplicar las multas?,ajac_py
2017-10-22 17:55:31+00:00,"Están todas las leyes ambientales, pero para los débiles            ",SantacruzFISA
2017-10-22 17:52:58+00:00,Espero la respuesta,aisman6
2017-10-22 17:52:05+00:00,Perdón la intromisión pero creo que esto no es zona Artigas! Esto es en la zona de Loma Pytã! Corrección!,btzernesto
